paperNum,ins,lat,lng,ins1,lat1,lng1,year1,journal
1007,University of Amsterdam,52.3558182,4.9557263,University of Nijmegen,51.816701,5.865272,1996,PSPB
1000,"University of California, Los Angeles",34.068921,-118.4451811,"University of California, Los Angeles",34.068921,-118.4451811,1996,PSPB
1002,University of Illinois at Urbana-Champaign,40.1019523,-88.2271615,University of Illinois at Urbana-Champaign,40.1019523,-88.2271615,1996,PSPB
1003,Washington State University,46.7319225,-117.1542121,Washington State University,46.7319225,-117.1542121,1996,PSPB
1004,Yale University,41.3163244,-72.9223431,Yale University,41.3163244,-72.9223431,1996,PSPB
1006,"Universiti of Missouri, Columbia",38.9403808,-92.3277375,"Universiti of Missouri, Columbia",38.9403808,-92.3277375,1996,PSPB
917,"Barnard College, Columbia University",40.8090974,-73.9639632,Michigan State University,42.701848,-84.4821719,1996,PSPB
917,Michigan State University,42.701848,-84.4821719,University of Detroit-Mercy,42.414062,-83.1379029,1996,PSPB
921,Christian Brothers University,35.1285367,-89.9810643,University of Kansas,38.9543439,-95.2557961,1996,PSPB
921,University of Kansas,38.9543439,-95.2557961,University of Western Ontario,43.0095971,-81.2737336,1996,PSPB
914,Indiana University,39.1784384,-86.5133166,Pennsylvania State University,40.7982133,-77.8599084,1996,PSPB
919,Duke University Medical Center,36.0607825,-79.5009676,Southeastern Louisiana University,30.5173159,-90.4688572,1996,PSPB
922,"Center for Decision Research, Graduate School of Business University of Chicago",41.7890569,-87.5955604,University of Amsterdam,52.3558182,4.9557263,1996,PSPB
915,University of Massachusetts at Amherst,42.3911569,-72.5267121,University of Massachusetts at Amherst,42.3911569,-72.5267121,1996,PSPB
916,Illinois State University,40.5122833,-88.9946702,Illinois State University,40.5122833,-88.9946702,1996,PSPB
918,Tohoku University,38.253834,140.874074,Tohoku University,38.253834,140.874074,1996,PSPB
920,University of Massachusetts at Amherst,42.3911569,-72.5267121,University of Massachusetts at Amherst,42.3911569,-72.5267121,1996,PSPB
923,"University of Maryland, College Park",38.9869183,-76.9425543,"University of Maryland, College Park",38.9869183,-76.9425543,1996,PSPB
924,"Department of Consumer Affairs, Auburn University",32.6022098,-85.4835175,"Office of Planning and Development, Brookdale Community College",40.2606139,-74.274632,1996,PSPB
924,"Office of Planning and Development, Brookdale Community College",40.2606139,-74.274632,Rutgers University,40.5008186,-74.4473991,1996,PSPB
927,"Partners Through Training, Lynchburg, Virginia",37.4137536,-79.1422464,Randolph-Macon Woman,37.436964,-79.172197,1996,PSPB
927,Randolph-Macon Woman,37.436964,-79.172197,"University of California, Santa Barbara",34.4139629,-119.848947,1996,PSPB
931,University of Florida,29.6436325,-82.3549302,University of Kansas,38.9543439,-95.2557961,1996,PSPB
931,University of Kansas,38.9543439,-95.2557961,"University of Wales, Cardiff",51.4854318,-3.1813842,1996,PSPB
930,University of Florida,29.6436325,-82.3549302,University of Kansas,38.9543439,-95.2557961,1996,PSPB
925,University Heidelberg,41.1148471,-83.1674854,University Heidelberg,41.1148471,-83.1674854,1996,PSPB
926,University of Pittsburgh,40.4443533,-79.960835,University of Pittsburgh,40.4443533,-79.960835,1996,PSPB
928,University of Illinois at Urbana-Champaign,40.1019523,-88.2271615,University of Illinois at Urbana-Champaign,40.1019523,-88.2271615,1996,PSPB
929,University of Texas at Austin,30.2849185,-97.7340567,University of Texas at Austin,30.2849185,-97.7340567,1996,PSPB
933,Northwestern University,42.0564594,-87.675267,Ohio State University,40.0141905,-83.0309143,1996,PSPB
933,Ohio State University,40.0141905,-83.0309143,University of Texas at El Paso,31.7709368,-106.5046405,1996,PSPB
937,Brandeis University,42.3654796,-71.2587009,Spring Hill College,30.6919256,-88.1357344,1996,PSPB
937,Spring Hill College,30.6919256,-88.1357344,University of Chicago,41.7886079,-87.5987133,1996,PSPB
936,"University of California, Los Angeles",34.068921,-118.4451811,Whittier College,33.9787488,-118.0322857,1996,PSPB
940,Universite du Qjubec en Abitibi-Temiscamingue,48.2305738,-79.0082905,Universiti du Queibec a Montreal,45.5125995,-73.5605955,1996,PSPB
932,University of Arizona,32.2318851,-110.9501094,University of Arizona,32.2318851,-110.9501094,1996,PSPB
934,Sam Houston State University,30.7131978,-95.5503566,Sam Houston State University,30.7131978,-95.5503566,1996,PSPB
935,State University of New York at Buffalo,43.0008093,-78.7889697,State University of New York at Buffalo,43.0008093,-78.7889697,1996,PSPB
938,University of Rochester,43.1305531,-77.6260033,University of Rochester,43.1305531,-77.6260033,1996,PSPB
939,State University of New York at Albany,42.6480319,-73.7496757,State University of New York at Albany,42.6480319,-73.7496757,1996,PSPB
1008,Glenville State College,38.9348779,-80.833222,Purdue University,40.4237054,-86.9211946,1997,PSPB
1008,Purdue University,40.4237054,-86.9211946,"Purdue University,",40.4237054,-86.9211946,1997,PSPB
1012,"Harvey Mudd College,",34.1060817,-117.7104699,University of Michigan,42.2780436,-83.7382241,1997,PSPB
1012,University of Michigan,42.2780436,-83.7382241,University of New Hampshire,43.138948,-70.9370252,1997,PSPB
1009,Butler University,39.8411235,-86.1711908,"State University of New York at Stony Brook,",40.9123761,-73.1233889,1997,PSPB
1010,University of Pennsylvania,39.9522188,-75.1932137,"Westfield State College,",42.1318254,-72.7941529,1997,PSPB
1011,Columbia University,40.8075355,-73.9625727,University of Maine,44.9012197,-68.6666508,1997,PSPB
1015,University of Washington,47.6553351,-122.3035199,"University of Washington,",47.6553351,-122.3035199,1997,PSPB
1016,New York University,40.7295134,-73.9964609,"University of Virginia,",38.0335529,-78.5079772,1997,PSPB
1013,University of Vermont,44.4778528,-73.1964637,University of Vermont,44.4778528,-73.1964637,1997,PSPB
1014,University of Minnesota,44.97399,-93.2277285,University of Minnesota,44.97399,-93.2277285,1997,PSPB
1045,McGill University,45.5047847,-73.5771511,"McGill University,",45.5047847,-73.5771511,1997,PSPB
1046,"University of California at Los Angeles,",34.068921,-118.4451811,"University of Minnesota,",44.97399,-93.2277285,1997,PSPB
1049,Department of Neurological Sciences Rush-Presbytean-St. Lukes Medical Center,41.873437,-87.670054,"University of Wisconsin-Parkside,",42.6439962,-87.8522648,1997,PSPB
1051,"Free University, Amsterdam",52.3337568,4.8657199,"Free University, Amsterdam,",52.3337568,4.8657199,1997,PSPB
1047,Villanova University,40.037056,-75.34358,Villanova University,40.037056,-75.34358,1997,PSPB
1048,Iowa State University,42.0266187,-93.6464654,Iowa State University,42.0266187,-93.6464654,1997,PSPB
1050,"University of California at Santa Cruz,",36.9915847,-122.0582771,"University of California at Santa Cruz,",36.9915847,-122.0582771,1997,PSPB
1052,College of William & Mary,37.271674,-76.713378,College of William & Mary,37.271674,-76.713378,1997,PSPB
1055,Simon Fraser University,49.2780937,-122.9198833,University of Sussex,43.6647579,-79.4009818,1997,PSPB
1055,University of Sussex,43.6647579,-79.4009818,Wilfrid Laurier University,43.4723532,-80.5263399,1997,PSPB
1054,University of Southern California,34.0223519,-118.285117,University of Washington,47.6553351,-122.3035199,1997,PSPB
1056,Cornell University,42.4534492,-76.4735027,Northwestern University,42.0564594,-87.675267,1997,PSPB
1057,"University of Alberta, Edmonton, Alberta, Canada",53.5232189,-113.5263186,"University of Alberta, Edmonton, Alberta, Canada,",53.5232189,-113.5263186,1997,PSPB
1059,University of Iowa,41.6626963,-91.5548998,"University of Iowa,",41.6626963,-91.5548998,1997,PSPB
1060,Our Lady of the Lake University,29.4264099,-98.5433654,University of Missouri-Columbia,38.9403808,-92.3277375,1997,PSPB
1061,Indiana University,39.1784384,-86.5133166,"Indiana University,",39.1784384,-86.5133166,1997,PSPB
1053,University of Groningen,53.2192634,6.5629872,University of Groningen,53.2192634,6.5629872,1997,PSPB
1058,"Ohio State University,",40.0141905,-83.0309143,"Ohio State University,",40.0141905,-83.0309143,1997,PSPB
1062,"University of California, Los Angeles",34.068921,-118.4451811,"University of California, Los Angeles,",34.068921,-118.4451811,1997,PSPB
1062,"University of California, Los Angeles,",34.068921,-118.4451811,Wheaton College,41.86833,-88.099622,1997,PSPB
1063,University of Minnesota,44.97399,-93.2277285,"University of Minnesota,",44.97399,-93.2277285,1997,PSPB
1064,"University of British Columbia,",49.2606052,-123.2459938,University of Toronto,43.7077119,-79.3949416,1997,PSPB
1065,"University of British Columbia,",49.2606052,-123.2459938,"University of British Columbia,",49.2606052,-123.2459938,1997,PSPB
1066,"Australian National University,",-35.2776999,149.118527,"Australian National University,",-35.2776999,149.118527,1997,PSPB
1067,University of Michigan,42.2780436,-83.7382241,University of Michigan,42.2780436,-83.7382241,1997,PSPB
1068,Adelphi University,40.7202125,-73.6522652,Adelphi University,40.7202125,-73.6522652,1997,PSPB
1069,National Institute of Statistical Sciences,35.9220748,-78.8691667,"University of North Carolina, Chapel Hill",35.9049122,-79.0469134,1997,PSPB
1069,"University of North Carolina, Chapel Hill",35.9049122,-79.0469134,"University of North Carolina, Chapel Hill,",35.9049122,-79.0469134,1997,PSPB
1070,"University of California, San Diego",32.8800604,-117.2340135,"University of California, San Diego,",32.8800604,-117.2340135,1997,PSPB
1071,Washington University,38.6487895,-90.3107962,"Washington University,",38.6487895,-90.3107962,1997,PSPB
1074,"Rce University,",29.7173941,-95.4018312,"University of Ilinois at Urbana-Champaign,",40.1019523,-88.2271615,1997,PSPB
1075,Georgia Southern University,32.4205489,-81.7865347,"Northern Illinois University,",41.934233,-88.774069,1997,PSPB
1076,Southern Methodist University,32.8412178,-96.7845175,"Southern Methodist University,",32.8412178,-96.7845175,1997,PSPB
1077,"Free University, Amsterdam",52.3337568,4.8657199,University of Amsterdam,52.3558182,4.9557263,1997,PSPB
1072,"University College of the Cariboo,",50.6705062,-120.365894,"University College of the Cariboo,",50.6705062,-120.365894,1997,PSPB
1073,Rensselaer Polytechnic Institute,42.730172,-73.678803,Rensselaer Polytechnic Institute,42.730172,-73.678803,1997,PSPB
1078,University of Notre Dame,41.7055716,-86.2353388,"University of Notre Dame,",41.7055716,-86.2353388,1997,PSPB
1080,"State University of New York at Buffalo,",43.0008093,-78.7889697,University of Waterloo,43.4722854,-80.5448576,1997,PSPB
1081,Appalachian State University,36.2134842,-81.6841448,"University of Georgia,",33.9480053,-83.3773221,1997,PSPB
1082,"University of Alabama,",33.2140233,-87.5391418,University of Northern British Columbia,53.8922034,-122.8133607,1997,PSPB
1083,University of Texas at Austina,30.2849185,-97.7340567,"University of Toronto,",43.7077119,-79.3949416,1997,PSPB
1084,Kent State University,41.1490629,-81.3414649,"Kent State University,",41.1490629,-81.3414649,1997,PSPB
1079,"University of Miami,",25.7191685,-80.2771253,"University of Miami,",25.7191685,-80.2771253,1997,PSPB
1085,"Washington State University,",46.7319225,-117.1542121,"Washington State University,",46.7319225,-117.1542121,1997,PSPB
1087,Princeton University,40.3439888,-74.6514481,"University of Michigan,",42.2780436,-83.7382241,1997,PSPB
1087,"University of Michigan,",42.2780436,-83.7382241,"University of Texas, Austin",30.2849185,-97.7340567,1997,PSPB
1094,"Community Mental Health Center Inc., Lawrenceburg, IN",39.1112331,-84.8825176,Miami University,39.5105334,-84.7308768,1997,PSPB
1094,Miami University,39.5105334,-84.7308768,"Miami University,",39.5105334,-84.7308768,1997,PSPB
1094,"Miami University,",39.5105334,-84.7308768,"Rockford Public Schools, Rockford, MI",43.1275678,-85.56121,1997,PSPB
1094,"Rockford Public Schools, Rockford, MI",43.1275678,-85.56121,University of Michigan-Dearborn,42.3184088,-83.233202,1997,PSPB
1094,University of Michigan-Dearborn,42.3184088,-83.233202,University of Texas at Arlington,32.7298718,-97.1140116,1997,PSPB
1094,University of Texas at Arlington,32.7298718,-97.1140116,"Wabash Valley Hospital Inc., West Lafayette, IN",40.433584,-86.873374,1997,PSPB
1088,"Case Western Reserve University,",41.5043413,-81.6083838,"University of New South Wales,",-33.917347,151.2312675,1997,PSPB
1089,"Princeton University,",40.3439888,-74.6514481,"University of New Hampshire,",43.138948,-70.9370252,1997,PSPB
1091,"Kyoto University,",35.0262444,135.7808218,Shirayuri College,35.6681648,139.5811023,1997,PSPB
1093,University of Kansas,38.9543439,-95.2557961,"University of Kansas,",38.9543439,-95.2557961,1997,PSPB
1095,"Universit\xc3\xa9 de Moncton,",46.0878165,-64.7782313,University of Ottawa,45.4231064,-75.6831329,1997,PSPB
1086,"Arizona State University,",33.4242399,-111.9280527,"Arizona State University,",33.4242399,-111.9280527,1997,PSPB
1090,"Department of Business Administration, University of Illinois at Urbana-Champaign,",40.1036398,-88.2298734,"Department of Business Administration, University of Illinois at Urbana-Champaign,",40.1036398,-88.2298734,1997,PSPB
1092,Georgetown University,38.9076089,-77.0722585,Georgetown University,38.9076089,-77.0722585,1997,PSPB
1099,Texas Christian University,32.7095936,-97.3635602,"Texas Christian University,",32.7095936,-97.3635602,1997,PSPB
1099,"Texas Christian University,",32.7095936,-97.3635602,Texas Weslyan University,32.7323764,-97.280207,1997,PSPB
1099,Texas Weslyan University,32.7323764,-97.280207,University of Wisconsin at Stevens Point,44.5294468,-89.5713776,1997,PSPB
1100,"Addiction Research Foundation and University of Western Ontario,",43.0112923,-81.2709117,University of Alberta,53.5232189,-113.5263186,1997,PSPB
1100,University of Alberta,53.5232189,-113.5263186,University of Rochester,43.1305531,-77.6260033,1997,PSPB
1103,Haverford College,40.0093478,-75.305656,Shippensburg University,40.0603939,-77.5234365,1997,PSPB
1103,Shippensburg University,40.0603939,-77.5234365,"Shippensburg University,",40.0603939,-77.5234365,1997,PSPB
1096,University of Rochester,43.1305531,-77.6260033,"University of Rochester,",43.1305531,-77.6260033,1997,PSPB
1097,Indiana University,39.1784384,-86.5133166,"Indiana University,",39.1784384,-86.5133166,1997,PSPB
1098,University of Notre Dame,41.7055716,-86.2353388,"University of Notre Dame,",41.7055716,-86.2353388,1997,PSPB
1101,Brown University,41.8267718,-71.4025482,"Brown University,",41.8267718,-71.4025482,1997,PSPB
1102,"University of Miami,",25.7191685,-80.2771253,"University of Miami,",25.7191685,-80.2771253,1997,PSPB
1104,University of Western Ontario,43.0095971,-81.2737336,University of Western Ontario,43.0095971,-81.2737336,1997,PSPB
1105,University of Rochester,43.1305531,-77.6260033,"University of Rochester,",43.1305531,-77.6260033,1997,PSPB
1106,"University of New Mexico, Albuquerque",35.0843187,-106.6197812,"University of New Mexico, Albuquerque,",35.0843187,-106.6197812,1997,PSPB
1107,Arizona State University,33.4242399,-111.9280527,"Arizona State University,",33.4242399,-111.9280527,1997,PSPB
1108,"University of Sheffield, UK",53.3809409,-1.4879469,"University of Sheffield, UK,",53.3809409,-1.4879469,1997,PSPB
1109,"University of Missouri, Columbia",38.9403808,-92.3277375,"University of Missouri, Columbia,",38.9403808,-92.3277375,1997,PSPB
1110,"University of California, Santa Barbara",34.4139629,-119.848947,"University of California, Santa Barbara,",34.4139629,-119.848947,1997,PSPB
1111,"Vrije Universiteit Brussel, Belgium,",50.821658,4.394886,"Vrije Universiteit Brussel, Belgium,",50.821658,4.394886,1997,PSPB
1112,University of Wisconsin at Madison,43.076592,-89.4124875,University of Wisconsin at Madison,43.076592,-89.4124875,1997,PSPB
1018,"Loyola University Chicago,",41.9989483,-87.6582592,St. Petersburg Pedagogical University,59.9353878,30.319747,1997,PSPB
1018,St. Petersburg Pedagogical University,59.9353878,30.319747,St. Petersburg State University,59.941894,30.2989199,1997,PSPB
1018,St. Petersburg State University,59.941894,30.2989199,University of Michigan,42.2780436,-83.7382241,1997,PSPB
1022,Skidmore College,43.099227,-73.782673,University of Arizona,32.2318851,-110.9501094,1997,PSPB
1022,University of Arizona,32.2318851,-110.9501094,"University of Arizona,",32.2318851,-110.9501094,1997,PSPB
1022,"University of Arizona,",32.2318851,-110.9501094,University of Colorado at Colorado Springs,38.8964679,-104.8050594,1997,PSPB
1022,University of Colorado at Colorado Springs,38.8964679,-104.8050594,University of Maryland,38.9869183,-76.9425543,1997,PSPB
1020,"Florida Atlantic University,",26.3718249,-80.1010934,The University of Texas at Austin,30.2849185,-97.7340567,1997,PSPB
1021,Williams College,42.7129581,-73.2036396,"Williams College,",42.7129581,-73.2036396,1997,PSPB
1023,Harvard University,42.3770029,-71.1166601,"University of California, Berkeley,",37.8718992,-122.2585399,1997,PSPB
1024,Anheuser-Busch Companies,36.3438506,-94.1799207,George Washington University,38.8997145,-77.0485992,1997,PSPB
1025,The University of Queensland,-27.4954306,153.0120301,"The University of Queensland,",-27.4954306,153.0120301,1997,PSPB
1027,Wright State University,39.7846157,-84.0583281,"Wright State University,",39.7846157,-84.0583281,1997,PSPB
1017,"Santa Clara University,",37.3496418,-121.9389875,"Santa Clara University,",37.3496418,-121.9389875,1997,PSPB
1019,"Brigham Young University,",40.2518435,-111.6493156,"Brigham Young University,",40.2518435,-111.6493156,1997,PSPB
1026,"Boston Colege,",42.3355488,-71.1684945,"Boston Colege,",42.3355488,-71.1684945,1997,PSPB
1029,Smith College,42.3180957,-72.6372341,University of Michigan,42.2780436,-83.7382241,1997,PSPB
1029,University of Michigan,42.2780436,-83.7382241,"University of Michigan,",42.2780436,-83.7382241,1997,PSPB
1030,"Purdue University,",40.4237054,-86.9211946,"University of California, Davis",38.5382322,-121.7617125,1997,PSPB
1030,"University of California, Davis",38.5382322,-121.7617125,University of New Hampshire,43.138948,-70.9370252,1997,PSPB
1028,Iowa State University,42.0266187,-93.6464654,"University of Notre Dame,",41.7055716,-86.2353388,1997,PSPB
1031,Case Western Reserve University,41.5043413,-81.6083838,"State University of New York College at Potsdam,",44.6643102,-74.9761059,1997,PSPB
1032,"Boston Colege,",42.3355488,-71.1684945,"University of Massachusetts, Amherst",42.3911569,-72.5267121,1997,PSPB
1033,"University of Illinois at Urbana-Champaign,",40.1019523,-88.2271615,University of Michigan,42.2780436,-83.7382241,1997,PSPB
1034,"Max Planck Institute for Human Development and Education, Berlin, FR G.",52.468554,13.303832,"Max Planck Institute for Human Development and Education, Berlin, FR G.,",52.468554,13.303832,1997,PSPB
1035,Williams Colege,42.7129581,-73.2036396,"Williams Colege,",42.7129581,-73.2036396,1997,PSPB
1036,College of William and Mary,37.271674,-76.713378,"College of William and Mary,",37.271674,-76.713378,1997,PSPB
1036,"College of William and Mary,",37.271674,-76.713378,Wake Forest University,36.1340985,-80.2778951,1997,PSPB
1036,Wake Forest University,36.1340985,-80.2778951,Western Carolina University,35.3092494,-83.1829254,1997,PSPB
1036,Western Carolina University,35.3092494,-83.1829254,"Western Carolina University,",35.3092494,-83.1829254,1997,PSPB
1041,Texas Christian University,32.7095936,-97.3635602,"Texas Christian University,",32.7095936,-97.3635602,1997,PSPB
1041,"Texas Christian University,",32.7095936,-97.3635602,University of Wisconsin at Stevens Point,44.5294468,-89.5713776,1997,PSPB
1043,"Catholic University of Lille, France",50.633109,3.0466837,"Catholic University of Louvain at Louvain-la-Neuve, Belgium",50.6696875,4.6155909,1997,PSPB
1043,"Catholic University of Louvain at Louvain-la-Neuve, Belgium",50.6696875,4.6155909,"Catholic University of Louvain at Louvain-la-Neuve, Belgium,",50.6696875,4.6155909,1997,PSPB
1044,Lawrence University,44.2611716,-88.3989041,"Lawrence University,",44.2611716,-88.3989041,1997,PSPB
1044,"Lawrence University,",44.2611716,-88.3989041,Temple University,39.9811935,-75.1553512,1997,PSPB
1037,Northwestern University,42.0564594,-87.675267,"Northwestern University,",42.0564594,-87.675267,1997,PSPB
1038,University of Miinster Germany,51.9635705,7.6131826,"University of Miinster Germany,",51.9635705,7.6131826,1997,PSPB
1039,"University of Illinois at Urbana-Champaign,",40.1019523,-88.2271615,"Yale University,",41.3163244,-72.9223431,1997,PSPB
1042,Michigan State University,42.701848,-84.4821719,"Michigan State University,",42.701848,-84.4821719,1997,PSPB
1040,"University of California, Santa Cruz,",36.9915847,-122.0582771,"University of California, Santa Cruz,",36.9915847,-122.0582771,1997,PSPB
1115,Hope College,42.7871797,-86.1023574,"University of California, Santa Barbara",34.4139629,-119.848947,1998,PSPB
1115,"University of California, Santa Barbara",34.4139629,-119.848947,"University of California, Santa Barbara,",34.4139629,-119.848947,1998,PSPB
1115,"University of California, Santa Barbara,",34.4139629,-119.848947,University of Michigan,42.2780436,-83.7382241,1998,PSPB
1113,"Rutgers-The State University of New Jersey,",40.5008186,-74.4473991,"Syracuse University,",43.0391534,-76.1351158,1998,PSPB
1117,"University of Wales at Cardiff,",51.4854318,-3.1813842,University of Western Ontario,43.0095971,-81.2737336,1998,PSPB
1118,University of Utah,40.7649368,-111.8421021,"University of Utah,",40.7649368,-111.8421021,1998,PSPB
1119,University of Iowa,41.6626963,-91.5548998,"University of Iowa,",41.6626963,-91.5548998,1998,PSPB
1120,"Department of General Social Sciences, Utrecht University",52.0901527,5.1226018,"Department of General Social Sciences, Utrecht University,",52.0901527,5.1226018,1998,PSPB
1114,"University of Queensland,",-27.4954306,153.0120301,"University of Queensland,",-27.4954306,153.0120301,1998,PSPB
1116,"University of South Carolina-Aiken,",33.57299,-81.7710775,"University of South Carolina-Aiken,",33.57299,-81.7710775,1998,PSPB
1147,EMPTY,41.9004062,-87.6867406,"National Institute on Aging, National Institutes of Health",39.004111,-77.1000981,1998,PSPB
1147,"National Institute on Aging, National Institutes of Health",39.004111,-77.1000981,"University of California, Los Angeles,",34.068921,-118.4451811,1998,PSPB
1148,EMPTY,41.9004062,-87.6867406,University of Iowa,41.6626963,-91.5548998,1998,PSPB
1148,University of Iowa,41.6626963,-91.5548998,"University of Iowa,",41.6626963,-91.5548998,1998,PSPB
1149,Duke University,36.0014258,-78.9382286,EMPTY,41.9004062,-87.6867406,1998,PSPB
1149,EMPTY,41.9004062,-87.6867406,Fukushima University,37.6843669,140.453736,1998,PSPB
1149,Fukushima University,37.6843669,140.453736,Tohoku University,38.253834,140.874074,1998,PSPB
1149,Tohoku University,38.253834,140.874074,"University of California, Berkeley,",37.8718992,-122.2585399,1998,PSPB
1150,EMPTY,41.9004062,-87.6867406,The National University of Singapore,1.2966426,103.7763939,1998,PSPB
1150,The National University of Singapore,1.2966426,103.7763939,"The National University of Singapore,",1.2966426,103.7763939,1998,PSPB
1155,EMPTY,41.9004062,-87.6867406,University of South Florida,28.0587031,-82.4138539,1998,PSPB
1155,University of South Florida,28.0587031,-82.4138539,University of Texas at Arlington,32.7298718,-97.1140116,1998,PSPB
1155,University of Texas at Arlington,32.7298718,-97.1140116,"University of Texas at Arlington,",32.7298718,-97.1140116,1998,PSPB
1153,EMPTY,41.9004062,-87.6867406,"University of Kentucky,",38.0306511,-84.5039697,1998,PSPB
1154,EMPTY,41.9004062,-87.6867406,"University of Michigan,",42.2780436,-83.7382241,1998,PSPB
1151,"University of Michigan,",42.2780436,-83.7382241,"University of Michigan,",42.2780436,-83.7382241,1998,PSPB
1152,"University of New South Wales,",-33.917347,151.2312675,"University of New South Wales,",-33.917347,151.2312675,1998,PSPB
1160,"Stanford University,",37.4274745,-122.169719,"University of California, Los Angeles",34.068921,-118.4451811,1998,PSPB
1160,"University of California, Los Angeles",34.068921,-118.4451811,University of Miami,25.7191685,-80.2771253,1998,PSPB
1162,"Dartmouth College,",43.7044406,-72.2886935,EMPTY,41.9004062,-87.6867406,1998,PSPB
1162,EMPTY,41.9004062,-87.6867406,Hahnemann University,39.957197,-75.163326,1998,PSPB
1156,"Ohio State University,",40.0141905,-83.0309143,"Purdue University,",40.4237054,-86.9211946,1998,PSPB
1157,"University of California, Berkeley",37.8718992,-122.2585399,"University of California, Berkeley,",37.8718992,-122.2585399,1998,PSPB
1158,EMPTY,41.9004062,-87.6867406,"Kansas State University,",39.1974437,-96.5847249,1998,PSPB
1159,University of California at Berkeley,37.8718992,-122.2585399,"University of California at Berkeley,",37.8718992,-122.2585399,1998,PSPB
1161,"University of Missouri, Columbia",38.9403808,-92.3277375,"University of Missouri, Columbia,",38.9403808,-92.3277375,1998,PSPB
1163,New Mexico State University,32.2787745,-106.7479059,New Mexico State University,32.2787745,-106.7479059,1998,PSPB
1164,Texas A&M University,29.2177737,-99.7595898,Texas A&M University,29.2177737,-99.7595898,1998,PSPB
1165,Ohio State University,40.0141905,-83.0309143,Purdue University,40.4237054,-86.9211946,1998,PSPB
1165,Purdue University,40.4237054,-86.9211946,"Queens University,",44.2252795,-76.4951412,1998,PSPB
1165,"Queens University,",44.2252795,-76.4951412,University of Michigan Business School,42.2721749,-83.7372363,1998,PSPB
1170,Chinese University of Hong Kong,22.4162632,114.2109318,University of British Columbia,49.2606052,-123.2459938,1998,PSPB
1170,University of British Columbia,49.2606052,-123.2459938,"University of British Columbia,",49.2606052,-123.2459938,1998,PSPB
1171,Colgate University,42.8164607,-75.539438,University of Toronto,43.7077119,-79.3949416,1998,PSPB
1171,University of Toronto,43.7077119,-79.3949416,"University of Toronto,",43.7077119,-79.3949416,1998,PSPB
1166,University of Kentucky,38.0306511,-84.5039697,"University of Kentucky,",38.0306511,-84.5039697,1998,PSPB
1167,EMPTY,41.9004062,-87.6867406,"University of Michigan,",42.2780436,-83.7382241,1998,PSPB
1168,University of Manitoba,49.8075008,-97.1366259,"University of Manitoba,",49.8075008,-97.1366259,1998,PSPB
1169,The University of Texas at San Antonio,29.5829699,-98.61972,"The University of Texas at San Antonio,",29.5829699,-98.61972,1998,PSPB
1173,University of Lethbridge,49.6786156,-112.8601177,University of Waterloo,43.4722854,-80.5448576,1998,PSPB
1172,Dartmouth College,43.7044406,-72.2886935,Dartmouth College,43.7044406,-72.2886935,1998,PSPB
1174,EMPTY,41.9004062,-87.6867406,Ohio State University,40.0141905,-83.0309143,1998,PSPB
1174,Ohio State University,40.0141905,-83.0309143,"Oregon State University,",44.5637806,-123.2794443,1998,PSPB
1176,Arizona State University,33.4242399,-111.9280527,"Arizona State University, West",33.6075228,-112.1598496,1998,PSPB
1176,"Arizona State University, West",33.6075228,-112.1598496,Phoenix College,33.4831698,-112.089275,1998,PSPB
1176,Phoenix College,33.4831698,-112.089275,"University of Silesia, Poland",50.2607501,19.0287157,1998,PSPB
1177,EMPTY,41.9004062,-87.6867406,Michigan State University,42.701848,-84.4821719,1998,PSPB
1177,Michigan State University,42.701848,-84.4821719,"The University of Illinois at Chicago,",41.8697938,-87.6496336,1998,PSPB
1181,Cornell University,42.4534492,-76.4735027,"Cornell University,",42.4534492,-76.4735027,1998,PSPB
1181,"Cornell University,",42.4534492,-76.4735027,Northwestern University,42.0564594,-87.675267,1998,PSPB
1181,Northwestern University,42.0564594,-87.675267,Williams College,42.7129581,-73.2036396,1998,PSPB
1175,"Dartmouth College,",43.7044406,-72.2886935,EMPTY,41.9004062,-87.6867406,1998,PSPB
1180,University of Georgia,33.9480053,-83.3773221,University of Southern California,34.0223519,-118.285117,1998,PSPB
1183,EMPTY,41.9004062,-87.6867406,"University of Rochester,",43.1305531,-77.6260033,1998,PSPB
1178,Texas Christian University,32.7095936,-97.3635602,Texas Christian University,32.7095936,-97.3635602,1998,PSPB
1179,"Brown University,",41.8267718,-71.4025482,"Brown University,",41.8267718,-71.4025482,1998,PSPB
1182,"Iowa State University,",42.0266187,-93.6464654,"Iowa State University,",42.0266187,-93.6464654,1998,PSPB
1184,Ohio State University,40.0141905,-83.0309143,"University of Califomia, Berkeley",37.8718992,-122.2585399,1998,PSPB
1184,"University of Califomia, Berkeley",37.8718992,-122.2585399,"University of Califomia, Berkeley,",37.8718992,-122.2585399,1998,PSPB
1192,Athens Area Technical Institute,33.9914893,-83.3391952,University of Georgia,33.9480053,-83.3773221,1998,PSPB
1192,University of Georgia,33.9480053,-83.3773221,"University of Georgia,",33.9480053,-83.3773221,1998,PSPB
1192,"University of Georgia,",33.9480053,-83.3773221,University of Missouri-Columbia,38.9403808,-92.3277375,1998,PSPB
1185,"Creighton University,",41.2653105,-95.9471919,University of Memphis,35.118741,-89.937141,1998,PSPB
1186,"Brooklyn, New York,",40.6781784,-73.9441579,"University of Clermont-Ferrand, France,",45.77059,3.08794,1998,PSPB
